DO;ANO;MES;DIA;PARTE;LINHA;ACAO;TEXTO
DO;2023;03;22;ParteI;765;NOMEAR;NOMEAR RODRIGO ROSSI RODRIGUES, ID FUNCIONAL No 5032870-0 para exercer, com validade a contar de 20 de marco de 2023, o cargo em comissao de Gerente, simbolo VP-3, da Gerencia de Previdencia e Atuaria, da Diretoria de Seguridade, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Rachel Mercedes Penha de Castro, ID Funcional no 4405777-6. Processo no SEI-040161/003166/2023.
DO;2023;03;22;ParteI;766;NOMEAR;NOMEAR LIVIA BOREL MONTEIRO DE CASTRO, ID FUNCIONAL No 5012543-5, para exercer, com validade a contar de 20 de marco de 2023, o cargo em comissao de Gerente, simbolo VP-3, da Geren-
DO;2023;03;28;ParteI;184;NOMEAR;NOMEAR CARLA SANDRIANE DE SOUZA SILVA, ID FUNCIONAL No 5082963-7, para exercer o cargo em comissao de Chefe de Gabinete, simbolo VP-3, da Chefia de Gabinete, do Instituto Estadual de Engenharia e Arquitetura - IEEA, da Secretaria de Estado de Infraestrutura e Cidades, anteriormente ocupado por Rivamar da Costa Muniz, ID Funcional n 50979973. Processo no SEI-170004/000124/2023.
DO;2023;04;03;ParteI;2614;NOMEAR;NOMEAR LEONARDO D'ANDREA VALE, ID FUNCIONAL No 2446625-5, para exercer com validade a contar de 01 de abril de 2023, o cargo em comissao de Vice-Presidente, simbolo VP-1, do Instituto de Seguranca Publica do Estado do Rio de Janeiro - ISP, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Marcus Ferreira, ID Funcional no 2416324-4. Processo no SEI150166/000106/2023.
DO;2023;04;11;ParteI;1779;NOMEAR;NOMEAR ERICK BAPTISTA AMARAL DE LARA, ID FUNCIONAL No 5022638-0, para exercer com validade a contar de 01 de abril de 2023, o cargo em comissao de Assessor-Chefe, simbolo VP-2, do Instituto de Seguranca Publica do Estado do Rio de Janeiro - ISP, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Leonardo D'Andrea Vale, ID Funcional no 2446625-5. Processo no SEI1 5 0 1 6 6 / 0 0 0 111 / 2 0 2 3 .
DO;2023;04;12;ParteI;152;NOMEAR;NOMEAR YASMIN MIRANDA DA COSTA, ID FUNCIONAL No 5137651-2, para exercer com validade a contar de 05 de abril de 2023, o cargo em comissao de Diretor de Diretoria, simbolo VP-2, da Diretoria de Administracao e Financas, da Fundacao Leao XIII, da Secretaria de Estado de Desenvolvimento Social e de Direitos Humanos, anteriormente ocupado por Anderson Brito Pereira, ID Funcional no 5129352-8. Processo no SEI-310006/000560/2023.
DO;2023;04;13;ParteI;151;NOMEAR;NOMEAR DIOGENES MARCELO FERREIRA MIRANDA para exercer o cargo em comissao de Vice-Presidente, simbolo VP-2, da Fundacao Centro Estadual de Estatistica, Pesquisas e Formacao de Servidores Publicos do Estado do Rio de Janeiro - CEPERJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Luiz Carlos das Neves, ID Funcional no 0589294-5. Processo no SEI150161/000227/2023.
DO;2023;04;20;ParteI;211;NOMEAR;NOMEAR AQUILINO SENRA MARTINEZ, a contar de 03 de abril de 2023, para exercer o cargo em comissao de Diretor, simbolo VP-1, da Diretoria de Tecnologia, da Fundacao Carlos Chagas Filho de Amparo a Pesquisa - FAPERJ, da Secretaria de Estado de Ciencia, Tecnologia e Inovacao - SECTI, em substituicao e completando o mandato conferido a Mauricio de Vasconcellos Guedes Pereira, designado pelo Decreto de 02 de julho de 2021, publicado no D.O. de 05.07.2021. *Republicado por ter saido com incorrecao no D.O. de 15/03/2023.
DO;2023;04;28;ParteI;134;NOMEAR;NOMEAR RAFAEL LINCOLN BARRETO, ID FUNCIONAL No 5098142-0, para exercer, com validade a contar de 18 de abril de 2023, o cargo em comissao de Diretor, simbolo VP-3, da Diretoria de Apoio Operacional, do Instituto Estadual de Engenharia e Arquitetura - IEEA, da Secretaria de Estado de Infraestrutura e Cidades, anteriormente ocupado por Franklin Jorge Santos, ID Funcional no 5097778-4. Processo no SEI-170004/000177/2023.
DO;2023;05;02;ParteI;50;NOMEAR;NOMEAR IVO REMUSZKA JUNIOR, ID FUNCIONAL No 4424993-4, para exercer com validade a contar de 02 de maio de 2023, o cargo em comissao de Diretor, simbolo VP-1, da Diretoria de Administracao e Financas, da Fundacao para a Infancia e Adolescencia - FIA/RJ, da Secretaria de Estado de Desenvolvimento Social e de Direitos Humanos, anteriormente ocupado por Cynthia Cristina Fiffe, ID Funcional no 5115872-8. Processo no SEI-310005/000331/2023.
DO;2023;05;04;ParteI;147;NOMEAR;NOMEAR FELIPE SCHWAHOFER LANDUCI, ID FUNCIONAL No 4434236-5, para exercer com validade a contar de 02 de maio de 2023, o cargo em comissao de Diretor de Diretoria, simbolo VP-1, da Diretoria de Pesquisa e Producao, da Fundacao Instituto de Pesca do Estado do Rio de Janeiro - FIPERJ, da Secretaria de Estado de Agricultura, Pecuaria, Pesca e Abastecimento, anteriormente ocupado por Filipe Pereira Soares, ID Funcional no 4461477-9. Processo no SEI020007/002009/2023.
DO;2023;05;04;ParteI;152;NOMEAR;NOMEAR BERNARDO DE ALMEIDA RODRIGUES CARDOZO, ID FUNCIONAL No 5098509-4, para exercer com validade a contar de 21 de abril de 2023, o cargo em comissao de Diretor, simbolo VP-3, da Diretoria Tecnica, do Instituto Estadual de Engenharia e Arquitetura - IEEA, da Secretaria de Estado de Infraestrutura e Cidades, anteriormente ocupado por Jorge Luiz Soares da Silva, ID Funcional no 4436876-3. Processo no SEI-170004/000196/2023.
DO;2023;05;11;ParteI;39;NOMEAR;NOMEAR HERBERT MARQUES DA SILVA, ID FUNCIONAL No 5120417-7, para exercer o cargo em comissao de Assessor-Chefe, simbolo VP-3, da Assessoria de Engenharia, do Departamento de Transito do Estado do Rio de Janeiro - DETRAN/RJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Thiago Goncalves Pereira, ID Funcional no 5116746-8. Processo no SEI150023/000359/2023.
DO;2023;05;11;ParteI;41;NOMEAR;NOMEAR JAIR SA DE JESUS, ID FUNCIONAL No 1958485-7, para exercer com validade a contar de 01 de maio de 2023, o cargo em comissao de Diretor de Diretoria, simbolo VP-2, da Diretoria Administrativa e Financeira, da Fundacao Centro Estadual de Estatistica, Pesquisas e Formacao de Servidores Publicos do Estado do Rio de Janeiro - CEPERJ, da Secretaria de Estado da Casa Civil, anteriormente
DO;2023;05;23;ParteI;199;NOMEAR;NOMEAR ROMULO TOSTA GONCALVES, ID FUNCIONAL No 4406103-0, para exercer, com validade a contar de 10 de maio de 2023, o cargo em comissao de Gerente, simbolo VP-3, da Gerencia de Operacoes e Investimentos, da Diretoria de Investimentos, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Marcio Martins Rocha Ramos, ID Funcional no 43851100. Processo no SEI-040161/005157/2023.
DO;2023;05;26;ParteI;953;NOMEAR;NOMEAR FABIOLA ESTEVES ROCHA, ID FUNCIONAL No 51380420, para exercer, com validade a contar de 24 de maio de 2023, o cargo em comissao de Vice-Presidente, simbolo VP-1, da Loteria do Estado do Rio de Janeiro - LOTERJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Higino Brito Vieira, ID Funcional no 51374978. Processo no SEI-150162/000287/2023.
DO;2023;06;01;ParteI;105;NOMEAR;NOMEAR RODRIGO LOPES XAVIER, ID FUNCIONAL No 4349678-4, para exercer, com validade a contar de 01 de junho de 2023, o cargo em comissao de Vice-Presidente, simbolo VP-1, da Vice-Presidencia de Tecnologia - VPT, do Centro de Tecnologia de Informacao e Comunicacao do Estado do Rio de Janeiro - PRODERJ, da Secretaria de Estado de Transformacao Digital, anteriormente ocupado por Carlos Roberto Goncalves Viana Filho, ID Funcional no 4345916-1. Processo no SEI-430002/001094/2023.
DO;2023;06;01;ParteI;107;NOMEAR;NOMEAR SAMYA MASSARI LIMA, ID FUNCIONAL No 51085160, para exercer, com validade a contar de 01 de junho de 2023, o cargo em comissao de Vice-Presidente, simbolo VP-1, da Vice-Presidencia de Governo Digital - VPD, do Centro de Tecnologia de Informacao e Comunicacao do Estado do Rio de Janeiro - PRODERJ, da Secretaria de Estado de Transformacao Digital, anteriormente ocupado por Rodrigo Lopes Xavier, ID Funcional no 4349678-4. Processo no SEI430002/001094/2023.
DO;2023;06;05;ParteI;153;NOMEAR;NOMEAR RAPHAEL GOMES PEREIRA DA SILVA, ID FUNCIONAL No 5032867-0, Especialista em Previdencia Social, para exercer, com validade a contar de 01 de junho de 2023, o cargo em comissao de Gerente, simbolo VP-3, da Gerencia de Tesouraria, da Diretoria de Administracao e Financas, do Fundo Unico de Previdencia Social do
DO;2023;06;16;ParteI;53;NOMEAR;NOMEAR RODRIGO TAKATA, ID FUNCIONAL No 4460137-9, para exercer, com validade a contar de 11 de junho de 2023, o cargo em comissao de Diretor de Diretoria, simbolo VP-1, da Diretoria de Pesquisa e Producao, da Fundacao Instituto de Pesca do Estado do Rio de Janeiro - FIPERJ, da Secretaria de Estado de Agricultura, Pecua-
DO;2023;06;19;ParteI;150;NOMEAR;NOMEAR TARCISIO DE MIRANDA ASSED ESTEFAN para exercer, com validade a contar de 01 de junho de 2023, o cargo em comissao de Diretor de Diretoria, simbolo VP-1, da Diretoria de Administracao e Financas, da Fundacao Instituto de Pesca do Estado do Rio de Janeiro - FIPERJ, da Secretaria de Estado de Agricultura, Pecuaria, Pesca e Abastecimento, anteriormente ocupado por Miguel Carvalho Lira, ID Funcional no 2084864-1. Processo no SEI020007/002727/2023.  DESIGNAR, nos termos do 6o do art. 35 do Regulamento do Estatuto aprovado pelo Decreto no 2.479, de 08/03/79, com a nova redacao dada pelo Decreto no 25.299, de 19/05/99, a Assessora MILLENE FRANCINE LOURENCO MARTINS, ID FUNCIONAL N 5138603-8, para, sem prejuizo de suas atribuicoes, substituir o titular da Superintendencia de Residuos Solidos e Economia Circular, da Secretaria de Estado do Ambiente e Sustentabilidade, no periodo de 24 de maio de 2023 ate 02 de junho de 2023. Processo no SEI070026/001052/2023.
DO;2023;07;05;ParteI;66;NOMEAR;NOMEAR JOSE LEVY DE MIRANDA, ID FUNCIONAL No 2956439-5 para exercer o cargo de Diretor Geral, simbolo VP-1, da Diretoria de Apoio Operacional, do Departamento de Transito do Estado do Rio de Janeiro - DETRAN/RJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Marcus Vinicius Medina Costa, ID Funcional no 4346049-6. Processo no SEI-150023/000577/2023.
DO;2023;07;05;ParteI;68;NOMEAR;NOMEAR TYNDARO MENEZES, para exercer o cargo de AssessorChefe, simbolo VP-3, da Assessoria de Comunicacao Social, do Departamento de Transito do Estado do Rio de Janeiro - DETRAN/RJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Simone de Jesus Bloris, ID Funcional 5098273-7. Processo no SEI150023/000573/2023.
DO;2023;07;05;ParteI;70;NOMEAR;NOMEAR RODRIGO GONCALVES GATTO para exercer o cargo de Diretor Geral, simbolo VP-1, da Diretoria de Registro de Veiculos, do Departamento de Transito do Estado do Rio de Janeiro - DETRAN/RJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Clarice Pinto Barbosa, ID Funcional no 4423099-0. Processo no SEI150023/000574/2023.
DO;2023;07;05;ParteI;87;NOMEAR;NOMEAR PAULO CARDOSO DE ALMEIDA FILHO, ID FUNCIONAL No 4401465-1, para exercer, com validade a contar de 30 de junho de 2023, o cargo de Superintendente, simbolo VP-2, da Superintendencia Geral das Regionais, da Presidencia, do Instituto Estadual do Ambiente - INEA, da Secretaria de Estado do Ambiente e Sustentabilidade, anteriormente ocupado pelo proprio servidor. Processo no SEI070002/012171/2023.
DO;2023;07;06;ParteI;87;NOMEAR;NOMEAR FELIPE CARVALHO REBELO DA SILVA, ID FUNCIONAL No 5021432-2, para exercer o cargo de Diretor Geral, simbolo VP-1, da Diretoria de Administracao e Financas, do Departamento de Transito do Estado do Rio de Janeiro - DETRAN/RJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Luiz Antonio da Silva Santos, ID Funcional no 5115506-0. Processo no SEI150159/003640/2023.
DO;2023;07;06;ParteI;89;NOMEAR;NOMEAR RICHARD YBARS VALENCA BRAGA, ID FUNCIONAL N 565880-2, para exercer o cargo em comissao de Chefe de Gabinete, simbolo VP-1, do Gabinete da Presidencia, do Departamento de Transito do Estado do Rio de Janeiro - DETRAN/RJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Andre Luiz Goncalves Novo, ID Funcional n 4356125-0. Processo no SEI150023/000575/2023.
DO;2023;07;11;ParteI;53;NOMEAR;NOMEAR ANTONIO CARLOS RODRIGUES GARCIA, ID FUNCIONAL No 6191142, para exercer, com validade a contar de 04 de julho de 2023, o cargo em comissao de Assessor-Chefe, simbolo VP-2, do
DO;2023;07;12;ParteI;103;NOMEAR;NOMEAR MARCOS ANTONIO DE JESUS SANTOS, ID FUNCIONAL N 5132715-5, para exercer, com validade a contar de 28 de junho de 2023, o cargo de Vice-Presidente, simbolo VP-1, da Vice-Presidencia Executiva de Esportes, da Superintendencia de Desportos do Estado do Rio de Janeiro - SUDERJ, da Secretaria de Estado de Esporte e Lazer, anteriormente ocupado por Renato Fernandes de Paulo, ID Funcional n 51376989. Processo no SEI-300002/000536/2023.
DO;2023;07;13;ParteI;124;NOMEAR;NOMEAR FERNANDA PEREIRA DA SILVA MACHADO para exercer, com validade a contar de 11 de julho de 2023, o cargo de Gerente, simbolo VP-3, da Gerencia de Controle Interno e Auditoria, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Jose Mota da Silva Filho, ID Funcional no 5097817-9. Processo no SEI-040161/007938/2023.
DO;2023;07;18;ParteI;513;NOMEAR;NOMEAR CLODOALDO FRANCISCO DA SILVA CORREA, ID FUNCIONAL No 5130174-1, para exercer o cargo em comissao de VicePresidente, simbolo VP-1, da Vice-Presidencia de Marketing, da Superintendencia de Desportos do Estado do Rio de Janeiro - SUDERJ, da Secretaria de Estado de Esporte e Lazer, anteriormente ocupado por Ino Francisco da Gama Menezes, ID Funcional no 39242340. Processo no SEI-300002/000564/2023.
DO;2023;07;19;ParteI;969;NOMEAR;NOMEAR RAFAEL FROES DA SILVA BATISTA, ID FUNCIONAL No 5118882-1, para exercer, com validade a contar de 18 de julho de 2023, o cargo de Vice-Presidente, simbolo VP-1, da Vice-Presidencia, da Fundacao para a Infancia e Adolescencia - FIA/RJ, da Secretaria de Estado de Desenvolvimento Social e de Direitos Humanos, anteriormente ocupado por Ana Lucia Mantuano Nogueira, ID Funcional no 1717528-3. Processo no SEI-310005/000647/2023.
DO;2023;07;21;ParteI;931;NOMEAR;NOMEAR JOAO BATISTA DE ALCANTARA JUNIOR para exercer, com validade a contar de 19 de julho de 2023, o cargo de Diretor de Diretoria, simbolo VP-2, da Diretoria de Concursos e Processos Seletivos, da Fundacao Centro Estadual de Estatistica, Pesquisas e Formacao de Servidores Publicos do Estado do Rio de Janeiro - CEPERJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Gerson Oliveira dos Anjos Junior, ID Funcional no 607780-3. Processo no SEI-150161/000439/2023.
DO;2023;07;25;ParteI;41;NOMEAR;NOMEAR AMELIA MARIA GASPAR FERNANDES, ID FUNCIONAL No 5110779-1, para exercer o cargo em comissao de Coordenador Geral, simbolo VP-3, da Coordenadoria Geral de Educacao para o Transito, do Departamento de Transito do Estado do Rio de Janeiro - DETRAN/RJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Armando Uema , ID Funcional no 5139122-8. Processo no SEI-150023/000634/2023.
DO;2023;07;25;ParteI;42;NOMEAR;NOMEAR MARIO GOMES DE AMORIM FILHO, ID FUNCIONAL No 5097704-0, para exercer o cargo em comissao de Diretor de Diretoria, simbolo VP-1, da Diretoria de Administracao e Financas, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Jose Dias da Silva, ID Funcional no 5114617-7. Processo no SEI-040161/008741/2023.
DO;2023;07;25;ParteI;44;NOMEAR;NOMEAR MARCELO JOSE MAGALHAES LOPES para exercer o cargo de Gerente, simbolo VP-3, da Gerencia de Patrimonio Imobiliaria, da Diretoria de Investimentos, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Jonathan Fernandes da Silva, ID Funcional no 4421494-4. Processo no SEI040161/008747/2023.
DO;2023;07;25;ParteI;47;NOMEAR;NOMEAR PEDRO PINHEIRO GUERRA LEAL para exercer o cargo de Gerente, simbolo VP-3, da Gerencia de Operacoes e Investimentos, da Diretoria de Investimentos, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Romulo Tosta Goncalves, ID Funcional no 4406103-0. Processo no SEI040161/008746/2023.
DO;2023;07;26;ParteI;109;NOMEAR;NOMEAR HUGO SANTANA DA SILVA para exercer, com validade a contar de 12 de julho de 2023, o cargo em comissao de Vice-Presidente, simbolo VP-1, da Vice-Presidencia Administrativa, da Superintendencia de Desportos do Estado do Rio de Janeiro - SUDERJ, da Secretaria de Estado de Esporte e Lazer, anteriormente ocupado por Rafael Fernandes Lira, ID Funcional no 5092179-7. Processo no SEI300002/000580/2023.
DO;2023;07;27;ParteI;45;NOMEAR;NOMEAR ANNA CRISTINA BLATTLER, ID FUNCIONAL No 28263456, para exercer o cargo em comissao de Gerente, simbolo VP-3, da Gerencia de Tecnologia da Informacao e Comunicacoes, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Juliana D'Escoffier Di Stasio, ID Funcional no 507771-6. Processo no SEI-040161/008891/2023.
DO;2023;08;01;ParteI;86;NOMEAR;NOMEAR MARCOS ANTONIO DE SOUZA SILVEIRA para exercer o cargo de Chefe de Gabinete, simbolo VP-3, da Chefia de Gabinete, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Tatiana Seixas Guimaraes Gomes, ID. Funcional no 5137417-0. Processo no SEI-040161/008961/2023.
DO;2023;08;04;ParteI;94;NOMEAR;NOMEAR JEFERSON TEIXEIRA TERRA, ID. FUNCIONAL No 5143314-1, para exercer o cargo em comissao de Gerente, simbolo VP-3, da Gerencia de Administracao, da Diretoria de Administracao e Financas, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Bruno Luis Lacerda dos Santos, ID Funcional no 4373049-3. Processo no SEI-040161/009506/2023.
DO;2023;08;04;ParteI;95;NOMEAR;NOMEAR BRUNO LUIS LACERDA DOS SANTOS, ID. FUNCIONAL No 4373049-3, para exercer o cargo em comissao de Gerente, simbolo VP-3, da Gerencia de Previdencia e Atuaria, da Diretoria de Seguridade, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Rodrigo Rossi Rodrigues, ID Funcional no 5032870-0. Processo no SEI-040161/009505/2023.
DO;2023;08;07;ParteI;55;NOMEAR;NOMEAR SERGIO PIMENTEL BORGES DA CUNHA, ID FUNCIONAL No 1922097-9, para exercer, com validade a contar de 01 de agosto de 2023, o cargo de Diretor Geral, simbolo VP-1, da Diretoria Juridica, do Departamento de Transito do Estado do Rio de Janeiro - DETRAN/RJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Raul Teixeira, ID Funcional no 1923894-0. Processo no SEI-140001/030763/2023.
DO;2023;08;07;ParteI;73;NOMEAR;NOMEAR CLECIUS SILVA DE SOUSA, ID FUNCIONAL No 42741033, para exercer, com validade a contar de 01 de agosto de 2023, o cargo de Vice-Presidente, simbolo VP-3, da Vice Presidencia, da Fundacao Santa Cabrini - FSC, da Secretaria de Estado de Administracao Penitenciaria, anteriormente ocupado por Carlos Alberto Oliveira de Pinho, ID Funcional no 5115747-0. Processo no SEI210123/002124/2023.
DO;2023;08;07;ParteI;85;NOMEAR;NOMEAR SEBASTIAO BRUNO, ID FUNCIONAL No 5127167-2, para exercer, com validade a contar de 04 de agosto de 2023, o cargo de Diretor, simbolo VP-1, da Diretoria de Recuperacao Ambiental, do Instituto Estadual do Ambiente - INEA, da Secretaria de Estado do Ambiente e Sustentabilidade, anteriormente ocupado por Daniel Moraes de Albuquerque, ID Funcional n 50860224. Processo no SEI070002/014304/2023.
DO;2023;08;11;ParteI;973;NOMEAR;NOMEAR MARIANE VILLELA MARINHO , ID FUNCIONAL No 5109845-8, para exercer, com validade a contar de 10 de agosto de 2023, o cargo de Chefe de Gabinete, simbolo VP-2, da Presidencia, do Instituto de Terras e Cartografia do Estado do Rio de Janeiro - ITERJ, da Secretaria de Estado de Infraestrutura e Cidades, anteriormente ocupado por Danillo Rodrigues da Silva, ID Funcional, no 5130139-3. Processo no SEI-330020/000954/2023.
DO;2023;08;15;ParteI;30;NOMEAR;NOMEAR VANESSA DE OLIVEIRA COSTA FIGUEIREDO, ID FUNCIONAL N 5076761-5, para exercer, com validade a contar de 15 de agosto de 2023, o cargo de Gerente, simbolo VP-3, da Gerencia de Recursos Humanos, da Diretoria de Administracao e Financas, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Vanessa Cristina Chaves Pereira, ID Funcional no 5032885-9. Processo no SEI-040161/009765/2023.
DO;2023;08;31;ParteI;51;NOMEAR;NOMEAR GABRIEL OLIVEIRA DE SOUZA VOI, ID FUNCIONAL No 5106185-6, para exercer, com validade a contar de 01 de setembro de 2023, o cargo de Secretario Geral, simbolo VP-1, da Junta Comercial do Estado do Rio de Janeiro - JUCERJA, da Secretaria de Estado de Desenvolvimento Economico, Industria, Comercio e Servicos, anteriormente ocupado por Jorge Paulo Magdaleno Filho, ID Funcional no 5119159-8. Processo no SEI-220011/002605/2023.
DO;2023;09;04;ParteI;213;NOMEAR;NOMEAR HUGO CARVALHO SA, ID FUNCIONAL No 5034088-3, para exercer, com validade a contar de 29 de agosto de 2023, do cargo de Assessor-Chefe, simbolo VP-3, da Assessoria de Planejamento e Orcamento, do Departamento de Transito do Estado do Rio de Janeiro - DETRAN/RJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Alexandre de Andrade, ID Funcional no 50261843. Processo no SEI-150023/000782/2023.
DO;2023;09;13;ParteI;315;NOMEAR;NOMEAR HUGO LEONAN AMARAL DA SILVA, ID FUNCIONAL No 5028501-7, para exercer o cargo de Assessor-Chefe, simbolo VP-3, da Assessoria de Controle Interno, do Departamento de Transito do Estado do Rio de Janeiro - DETRAN/RJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Leandro Moreira Correa. Processo no SEI-150023/000817/2023.  EXONERAR HUGO LEONAN AMARAL DA SILVA, ID FUNCIONAL No 5028501-7, do cargo de Coordenador Geral, simbolo VP-3, da Coordenadoria Geral de Julgamento e Controle de Infracoes, do Departamento de Transito do Estado do Rio de Janeiro - DETRAN/RJ, da Secretaria de Estado da Casa Civil. Processo no SEI150023/000817/2023.
DO;2023;09;14;ParteI;46;NOMEAR;NOMEAR NATALIA ALMEIDA DA ASSUNCAO para exercer o cargo de Coordenador Geral, simbolo VP-3, da Coordenadoria Geral de Julgamento e Controle de Infracoes, do Departamento de Transito do Estado do Rio de Janeiro - DETRAN/RJ, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Hugo Leonan Amaral da Silva, ID Funcional no 5028501-7. Processo no SEI-150023/000817/2023.
DO;2023;09;15;ParteI;2027;NOMEAR;NOMEAR CRISTINA CARDOSO ALEXANDRE, ID Funcional n5116452-3, para exercer o cargo de Diretor, simbolo VP-1, da Diretoria Executiva e de Planejamento, do Instituto Estadual do Ambiente - INEA, da Secretaria de Estado do Ambiente e Sustentabilidade, anteriormente ocupado Jorge Eduardo Barreto de Andrade Filho, ID Funcional n 2295217-9. Processo no SEI-070002/009153/2023.
DO;2023;09;15;ParteI;2028;NOMEAR;NOMEAR PAULO CARDOSO DE ALMEIDA FILHO, ID Funcional n 4401465-1, para exercer o cargo de Diretor, simbolo VP-1, da Diretoria das Superintendencias Regionais, do Instituto Estadual do Ambiente - INEA, da Secretaria de Estado do Ambiente e Sustentabilidade, em vaga resultante da transformacao estabelecida pelo Decreto no 48.690 de 14/09/2023. Processo no SEI-070002/009153/2023.
DO;2023;09;15;ParteI;2029;NOMEAR;NOMEAR DEISE DE OLIVEIRA DELFINO, ID Funcional n 43908691, para exercer o cargo de Diretor Vice-presidente, simbolo VP-1, da Diretoria da Vice-Presidencia, do Instituto Estadual do Ambiente - INEA, da Secretaria de Estado do Ambiente e Sustentabilidade, em vaga resultante da transformacao estabelecida pelo Decreto no 48.690 de 14/09/2023. Processo no SEI-070002/009153/2023.
DO;2023;09;18;ParteI;109;NOMEAR;NOMEAR CAMILLA DOS SANTOS COSTA MORAES, ID Funcional no 5098008-4, para exercer, com validade a contar de 11 de setembro de 2023, o cargo de Chefe de Gabinete, simbolo VP-3, da Chefia de Gabinete, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Marcos Antonio de Souza Silveira, ID Funcional no 559387-5. Processo no SEI-040161/011387/2023.
DO;2023;09;19;ParteI;218;NOMEAR;NOMEAR VAGNER CATALINO CAMBERLIN, ID FUNCIONAL No 4460649-4, para exercer, com validade a contar de 28 de agosto de 2023, o cargo em comissao de Gerente, simbolo VP-3, da Gerencia de Beneficios, da Diretoria de Seguridade, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Rafael Dias da Nobrega, ID Funcional no 5031848-9. Processo no SEI0 4 0 1 6 1 / 0 11 2 4 4 / 2 0 2 3 .
DO;2023;10;02;ParteI;170;NOMEAR;NOMEAR ELISANGELA OLIVEIRA DOS SANTOS, ID FUNCIONAL No 5076246-0, para exercer, com validade a contar de 01 de outubro de 2023, o cargo de Assessor Especial, simbolo VP-2, do Instituto de Seguranca Publica do Estado do Rio de Janeiro - ISP, da Secretaria de Estado da Casa Civil, anteriormente ocupado por Luciana Moura Martins Costa, ID Funcional no 5106792-7. Processo no SEI150166/000330/2023.
DO;2023;10;04;ParteI;142;NOMEAR;NOMEAR EUCHERIO LERNER RODRIGUES, ID Funcional no 51128705, para exercer, com validade a contar de 01 de outubro de 2023, o cargo de Diretor de Diretoria, simbolo VP-1, da Diretoria de Investimentos, do Fundo Unico de Previdencia Social do Estado do Rio de Janeiro - RIOPREVIDENCIA, da Secretaria de Estado de Fazenda, anteriormente ocupado por Luiz Fernando de Almeida Bello, ID Funcional no 51389118. Processo no SEI-040161/012182/2023.
DO;2023;10;05;ParteI;119;NOMEAR;NOMEAR MILENA ANTONINO NUNES DE SOUZA, ID Funcional no 5100266-3, para exercer o cargo de Chefe de Gabinete, simbolo VP3, do Instituto Estadual do Ambiente - INEA, da Secretaria de Estado do Ambiente e Sustentabilidade, em vaga resultante da transformacao estabelecida pelo Decreto no 48.690, de 14/09/2023. Processo no SEI070002/017618/2023. Id: 2515123
